c1,op21,c2,op23,c3,op34,c4,count
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,7445
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7441
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7436
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7435
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7435
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,7428
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7428
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,7428
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7428
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7428
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7424
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7422
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7422
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7354
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,7349
http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P43_has_dimension,http://erlangen-crm.org/current/E54_Dimension,7306
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,7248
http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,7248
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6853
http://erlangen-crm.org/current/E30_Right,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P33_used_specific_technique,http://erlangen-crm.org/current/E29_Design_or_Procedure,6770
http://erlangen-crm.org/current/E30_Right,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E52_Time-Span,6770
http://erlangen-crm.org/current/E30_Right,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,6770
http://erlangen-crm.org/current/E30_Right,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P24i_changed_ownership_through,http://erlangen-crm.org/current/E8_Acquisition,http://erlangen-crm.org/current/P22_transferred_title_to,http://erlangen-crm.org/current/E40_Legal_Body,6766
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6732
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6673
http://erlangen-crm.org/current/E52_Time-Span,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,6666
http://erlangen-crm.org/current/E52_Time-Span,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,6666
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6662
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6657
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6600
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6600
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6596
http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6585
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,6580
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,6042
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,5933
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,5619
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,5613
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E30_Right,5482
http://erlangen-crm.org/current/E30_Right,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E30_Right,5467
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,5394
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,5394
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,5387
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,5387
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P104_is_subject_to,http://erlangen-crm.org/current/E30_Right,4777
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E73_Information_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P102_has_title,http://erlangen-crm.org/current/E35_Title,4776
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E73_Information_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,4776
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E73_Information_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P52_has_current_owner,http://erlangen-crm.org/current/E40_Legal_Body,4776
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E73_Information_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P24i_changed_ownership_through,http://erlangen-crm.org/current/E8_Acquisition,4775
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E73_Information_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P55_has_current_location,http://erlangen-crm.org/current/E53_Place,4679
http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,4244
http://erlangen-crm.org/current/E52_Time-Span,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P87_is_identified_by,http://erlangen-crm.org/current/E48_Place_Name,3752
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3752
http://erlangen-crm.org/current/E52_Time-Span,http://erlangen-crm.org/current/P4_has_time-span,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,3752
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3752
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3747
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3689
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3689
http://erlangen-crm.org/current/E82_Actor_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3689
http://erlangen-crm.org/current/E67_Birth,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3689
http://erlangen-crm.org/current/E74_Group,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,http://erlangen-crm.org/current/P7_took_place_at,http://erlangen-crm.org/current/E53_Place,3684
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P52_has_current_owner,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3653
http://erlangen-crm.org/current/E42_Identifier,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3653
http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3653
http://erlangen-crm.org/current/E35_Title,http://erlangen-crm.org/current/P102_has_title,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3653
http://erlangen-crm.org/current/E8_Acquisition,http://erlangen-crm.org/current/P24i_changed_ownership_through,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3650
http://erlangen-crm.org/current/E53_Place,http://erlangen-crm.org/current/P55_has_current_location,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P108i_was_produced_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,3531
http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,3386
http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,3257
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,3226
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,3226
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,3216
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,3214
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,3211
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P107i_is_current_or_former_member_of,http://erlangen-crm.org/current/E74_Group,3209
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,3205
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,3202
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P98i_was_born,http://erlangen-crm.org/current/E67_Birth,3200
http://erlangen-crm.org/current/E55_Type,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E33_Linguistic_Object,http://erlangen-crm.org/current/P129_is_about,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P100i_died_in,http://erlangen-crm.org/current/E69_Death,3200
http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E12_Production,http://erlangen-crm.org/current/P14_carried_out_by,http://erlangen-crm.org/current/E40_Legal_Body,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,2660
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,2646
http://erlangen-crm.org/current/E75_Conceptual_Object_Appellation,http://erlangen-crm.org/current/P1_is_identified_by,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P131_is_identified_by,http://erlangen-crm.org/current/E82_Actor_Appellation,2646
http://erlangen-crm.org/current/E21_Person,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2394
http://erlangen-crm.org/current/E39_Actor,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P2_has_type,http://erlangen-crm.org/current/E55_Type,2394
http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P24i_changed_ownership_through,http://erlangen-crm.org/current/E8_Acquisition,2122
http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P102_has_title,http://erlangen-crm.org/current/E35_Title,2122
http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E38_Image,http://erlangen-crm.org/current/P138_represents,http://erlangen-crm.org/current/E22_Man-Made_Object,http://erlangen-crm.org/current/P48_has_preferred_identifier,http://erlangen-crm.org/current/E42_Identifier,2122
